,Visitor,G,Home,G.1,Total_goal,Rk,AvAge,GP,W,L,OL,PTS,PTS%,GF,GA,SOW,SOL,SRS,SOS,GF/G,GF/G,PP,PPO,PP%,PPA,PPOA,PK%,SH,SHA,PIM/G,oPIM/G,S,S%,SA,SV%,SO,Rk,Age,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,Assist-EV,PP,Assist-SH,S,S%,TOI,BLK,HIT,FOW,FOL,FO%,Rk,Age,GP,CF,CA,CF%,CF% rel,FF,FA,FF%,FF rel,oiSH%,oiSV%,PDO,oZS%,dZS%,TK,GV,E+/-,SAtt,Thru%,Rk.1,AvAge.1,GP.1,W.1,L.1,OL.1,PTS.1,PTS%.1,GF.1,GA.1,SOW.1,SOL.1,SRS.1,SOS.1,GF/G.1,GF/G.1,PP.1,PPO.1,PP%.1,PPA.1,PPOA.1,PK%.1,SH.1,SHA.1,PIM/G.1,oPIM/G.1,S.1,S%.1,SA.1,SV%.1,SO.1,Rk.1,Age.1,GP.1,G.1,A.1,PTS.1,+/-.1,PIM.1,PS.1,EV.1,PP.1,SH.1,GW.1,Assist-EV.1,PP.1,Assist-SH.1,S.1,S%.1,TOI.1,BLK.1,HIT.1,FOW.1,FOL.1,FO%.1,Rk.1,Age.1,GP.1,CF.1,CA.1,CF%.1,CF% rel.1,FF.1,FA.1,FF%.1,FF rel.1,oiSH%.1,oiSV%.1,PDO.1,oZS%.1,dZS%.1,TK.1,GV.1,E+/-.1,SAtt.1,Thru%.1
675,Calgary Flames,1,San Jose Sharks,2,3,0.5517241379310345,0.8809523809523814,0.0,0.36363636363636376,0.29166666666666663,0.8571428571428571,0.5434782608695652,0.5444839857651247,0.30841121495327095,0.5040650406504066,0.1818181818181818,0.7,0.2642857142857143,0.5333333333333333,0.3129770992366412,0.5066666666666666,0.39393939393939403,0.3303571428571428,0.5160891089108912,0.40540540540540526,0.45744680851063846,0.5942812982998449,0.07692307692307693,0.4166666666666667,0.3116883116883118,0.27160493827160503,0.13884297520661182,0.44827586206896575,0.7300215982721383,0.625,0.26666666666666666,0.7360286994283152,0.6787218338905046,0.2894354838709676,0.12401534584912921,0.23436157052508155,0.20484725419435246,0.26940181647353584,0.16660176632762724,0.2547208789863502,0.10746618106139438,0.15748552522746073,0.11453007344055033,0.31134141001313675,0.23295344794282413,0.1508515025082391,0.12215758857747225,0.06511776051527951,0.5359111337233953,0.2554097514175797,0.30407191961924906,0.07440838490883983,0.3883998617131612,0.5583027493400294,0.7787662293054893,0.05849701200735824,0.6787218338905046,0.2894354838709676,0.21401811676806548,0.2793014246816714,0.3481631656307158,0.6273028343019068,0.2062452247483193,0.3189487592786038,0.2809476628466707,0.6376497178969376,0.4844291152646192,0.6714640198511184,0.6439331914196771,0.44426101898066594,0.5556323595933095,0.13424287021200443,0.5491393670183231,,0.06540310415683148,0.08553595018137106,0.3793103448275862,0.5238095238095237,0.0,0.6363636363636365,0.29166666666666663,0.4285714285714285,0.6739130434782608,0.672597864768683,0.49532710280373804,0.4065040650406504,0.7272727272727273,0.3,0.6214285714285714,0.4666666666666667,0.4961832061068703,0.40666666666666673,0.7272727272727273,0.4196428571428572,0.9393564356435642,0.6756756756756757,0.0,0.019319938176197482,0.07692307692307693,0.25,0.15584415584415567,0.3580246913580247,0.9900826446280995,0.1379310344827589,0.32829373650108007,0.5750000000000028,0.4,0.0,0.9063725203347186,1.0000000000000002,0.8630174708564083,1.0,1.0,0.6102152807091599,0.42264816408792216,0.9169107334378355,0.6929873772791023,0.9926421404682275,0.18243327903771453,0.7383434979342908,0.8675475136683155,1.0,0.2045616535994298,1.0,0.15250723196483196,0.9999999999999998,1.0,0.37007187293141786,1.0,0.9269642533115585,0.5398887624019864,0.621704345284706,0.9063725203347186,1.0000000000000002,1.0,1.0,0.7040124702682213,0.5101386337063636,1.0,0.9863806033933495,0.7831511398418778,0.4576651812344293,0.1441784653369853,0.7470616340181628,0.4470315603619497,0.6096911782677252,0.39016249752176746,0.7541414249718543,1.0,,0.9999999999999998,0.5497513577926982
676,Boston Bruins,3,Tampa Bay Lightning,5,8,0.2068965517241379,0.6904761904761907,0.0,0.9090909090909094,0.29166666666666663,0.0,0.8043478260869565,0.8042704626334518,0.8785046728971961,0.3577235772357725,0.7272727272727273,0.10000000000000003,1.0,0.0,0.8778625954198473,0.3600000000000001,0.303030303030303,0.24107142857142883,0.4554455445544552,0.43243243243243246,0.37234042553191493,0.5270479134466761,0.46153846153846156,0.0,0.6623376623376622,0.44444444444444464,0.7917355371900827,0.7931034482758625,0.5421166306695469,0.7250000000000014,0.5333333333333333,0.6807184836271871,0.46164199192462974,0.7387499999999998,0.9999999999999999,0.889504936940637,0.9771476056923238,1.0,0.7736466548634583,1.0,1.0,0.36695156695156683,0.5170242288397907,0.7149321266968326,1.0,0.2366493317676006,0.4972677595628415,0.6902541598098373,1.0,0.6895232449052664,0.38332651014874564,0.4451980662385453,0.860279075448078,0.7258748496273444,0.9631458328562825,0.297870164030249,0.46164199192462974,0.7387499999999998,0.7699609415448061,0.5612477562703151,0.7049278674475072,0.2904626691164187,0.753983842101781,0.6338975332470218,0.6480837184017396,0.34397698164847895,0.7859361135758656,0.5469678469678527,0.7681895093062536,0.6765613217248245,0.32327630541365115,0.15413070283600483,0.4051144425936209,,0.6860217456718898,0.3912505442628964,0.6896551724137931,0.8571428571428568,0.0,0.40909090909090917,0.5833333333333334,0.2857142857142857,0.4130434782608694,0.4128113879003559,0.6168224299065419,1.0,0.1818181818181818,0.10000000000000003,0.05714285714285716,0.4,0.6183206106870227,1.0000000000000002,0.24242424242424243,0.4107142857142856,0.21287128712871306,0.8648648648648649,0.6276595744680855,0.2001545595054095,0.0,0.9166666666666666,0.2727272727272727,0.23456790123456783,0.08760330578512399,1.0,0.6717062634989199,0.0,0.13333333333333333,0.5669532867300713,0.5087483176312251,0.49344999999999994,0.7405207600281493,0.6060126289850608,0.6880648177002182,0.2240776699029126,0.0362337035248671,0.36913662239089184,0.7629677419354838,0.3704615384615384,0.0,0.5717647058823531,0.6337724550898205,0.3356819325616507,0.10557377049180328,0.3150191991223257,0.2754561642885225,0.4673324004985038,0.5253142521493034,0.2790590951728118,0.6353283869194835,0.8063981128651785,0.5487222642027896,0.7339553574690392,0.5087483176312251,0.49344999999999994,0.33592373278691356,0.47226072598979196,0.42706356234823506,0.9439104726908301,0.33124225763797055,0.4567731789262992,0.49289372111987007,0.8960468788378538,0.844099378881987,0.0,0.3595939086294351,0.17469390553232422,0.8252641684095039,0.20907521578298405,0.3453192670738479,,0.3012454018577817,0.6775089946604922
677,Ottawa Senators,3,Toronto Maple Leafs,2,5,0.4827586206896552,0.45238095238095255,0.0,0.5454545454545456,0.3749999999999999,0.4285714285714285,0.5869565217391304,0.5871886120996441,0.7196261682242988,0.6585365853658538,0.4545454545454545,0.2,0.5285714285714286,0.33333333333333337,0.7175572519083968,0.6599999999999999,0.48484848484848486,0.4196428571428572,0.573019801980198,0.8108108108108107,0.9042553191489362,0.38408037094281244,0.5384615384615384,0.49999999999999994,0.7272727272727271,0.4814814814814814,0.6611570247933889,0.6551724137931036,0.9438444924406051,0.5250000000000021,0.26666666666666666,0.6743930408461927,0.37191565724540165,0.6348611111111111,0.7832512315270935,0.7726098191214471,0.8165460568078207,0.6310679611650485,0.7436021245774987,0.6563092979127134,0.6895161290322579,0.5424501424501422,0.5917387127761767,0.5565610859728508,0.7749500998003993,0.392271990158251,0.7012750455373407,0.5501310416285732,0.3560278439444047,0.5772540586637656,0.3591269488102936,0.5698102316184428,0.6397667246801624,0.6793483739591524,0.4548670742598069,0.2833449019106422,0.37191565724540165,0.6348611111111111,0.627176979886793,0.5137257613532213,0.7555206399085836,0.4195089360280606,0.5946482009882386,0.6175884226495421,0.5802120141342773,0.4479104529983508,0.46202477646577034,0.3352493660185978,0.3477157360406089,0.8922670871323781,0.10751877121404263,0.531442663378545,0.6699878668229584,,0.5962083765825794,0.028009928060343192,0.8275862068965517,0.0,0.0,0.27272727272727293,0.6249999999999999,0.4285714285714285,0.326086956521739,0.32740213523131656,0.570093457943925,0.845528455284553,0.2727272727272727,0.3,0.19285714285714284,0.6,0.5725190839694656,0.8466666666666669,0.48484848484848486,0.3928571428571428,0.5977722772277227,0.7567567567567568,0.18085106382978733,0.0486862442040179,0.23076923076923078,0.4166666666666667,0.20779220779220786,0.2592592592592593,0.24462809917355388,0.7931034482758625,0.7300215982721383,0.22500000000000142,0.4666666666666667,0.34525916814177005,0.30462090623598037,0.7693055555555557,0.7677691766361717,0.7985865119701557,0.8282261694539663,0.19611650485436893,0.315467568002575,0.5118595825426941,0.6983870967741935,0.5716999050332383,0.29288077703063287,0.46153846153846156,0.7914171656686628,0.5337471341497513,0.2252580449301761,0.4938136161394526,0.597319759110652,0.7225857586507682,0.6240484624101864,0.8110974817807923,0.7699205113329872,0.7740243418886132,0.049559490279590834,0.0,0.30462090623598037,0.7693055555555557,0.6663917203535521,0.8412325071798419,0.3598914440794161,0.5983594083477162,0.6027997515226966,0.9354307484981583,0.2698559391138895,0.5650217746431649,0.6262200532386868,0.2793650793650784,0.4272419627749464,0.37063823952834696,0.6292728083107617,0.42046855733662136,0.9332058321508627,,0.5893551476159249,0.6643903109746319
678,Los Angeles Kings,3,Vancouver Canucks,2,5,0.41379310344827586,0.1904761904761907,0.0,0.5000000000000002,0.20833333333333337,0.7857142857142857,0.652173913043478,0.6512455516014231,0.20560747663551404,0.12195121951219523,0.4545454545454545,0.7,0.6000000000000001,0.5333333333333333,0.20610687022900764,0.1200000000000001,0.48484848484848486,0.5892857142857144,0.4257425742574259,0.29729729729729737,0.7234042553191493,0.8029366306027814,0.5384615384615384,0.08333333333333333,0.37662337662337664,0.345679012345679,0.553719008264463,0.0,0.12526997840172793,0.875,0.7333333333333333,0.5917743242026943,0.5814266487213988,0.8746000000000003,0.4729908515130189,0.5499029724318497,0.5493050794640073,0.557514563106796,0.5975857073877352,0.6829411764705879,0.35099999999999987,0.4652307692307691,0.6455331412103746,0.5033484162895927,0.4914970059880239,0.44263714141922494,0.47278688524590173,0.6452002194185409,0.4065354640271963,0.7751524674968684,0.3121033801463128,0.9639656540875965,0.8279747183292114,0.8408709853021228,0.3546532596001928,0.781459102034852,0.5814266487213988,0.8746000000000003,0.7445055307621511,0.46670172990931413,0.9116983288101697,0.5743738099214966,0.7308117011158279,0.5808706841089428,0.7957868986137546,0.44126039510158255,0.02355811889973425,0.730769230769237,0.3394923857867944,0.5838678275176528,0.41599204580519045,0.1531442663378546,0.7458078845086062,,0.6837854288511922,0.34483672113115027,0.0,0.6190476190476186,0.0,1.0000000000000002,0.0,0.3571428571428571,1.0,1.0,0.7009345794392523,0.29268292682926833,0.6363636363636364,0.5,0.8714285714285714,0.13333333333333336,0.7022900763358779,0.29333333333333345,0.7272727272727273,0.5803571428571428,0.7759900990099007,0.3513513513513513,0.6489361702127661,0.7241112828438947,0.3846153846153847,0.25,0.5714285714285714,0.5061728395061731,0.6760330578512397,0.6206896551724141,0.7257019438444923,0.875,0.6,0.5025096756772973,0.7873485868102286,0.6832,0.7238001407459537,0.9005883258894193,0.8804362729822377,0.792388349514563,0.680328343795268,0.880189753320683,0.6000967741935485,0.6547692307692305,0.48414985590778103,0.8454298642533936,0.8531137724550897,0.7023855057876196,0.2524590163934427,0.5822051563357105,0.4304363913878029,0.6822548678997513,0.4125188230896567,0.5139331842124251,0.7652761747732895,0.7158337869715115,0.05892032183829121,0.48583114748109457,0.7873485868102286,0.6832,0.6327386389289249,0.4853179028299852,0.46914669332952563,0.0,0.6013389936669218,0.584273357638144,0.4089361239467242,0.0,0.5314551907719611,1.0,0.95350253807106,0.11561116062247256,0.8846202900538276,0.30762022194821226,0.4400777345918933,,0.6195093550692037,0.35349445424754133
679,New York Islanders,3,Washington Capitals,0,3,0.896551724137931,0.45238095238095255,0.0,0.2272727272727273,0.6249999999999999,0.5,0.3043478260869563,0.30604982206405684,0.28037383177570074,0.780487804878049,0.5454545454545454,0.2,0.050000000000000044,0.8,0.2824427480916032,0.78,0.36363636363636376,0.17857142857142883,0.6188118811881187,0.5135135135135136,0.1170212765957448,0.2990726429675421,0.15384615384615385,0.3333333333333333,0.11688311688311703,0.08641975308641969,0.3900826446280994,0.2068965517241379,0.6025917926565878,0.22500000000000142,0.2,0.43655639228079335,0.30462090623598037,0.6302777777777779,0.5045742434904995,0.5734551739480124,0.5771037475618341,0.0,0.23434733623048432,0.3524667931688803,0.44112903225806466,0.45470085470085464,0.21816629309424693,0.33484162895927605,0.5718562874251496,0.392271990158251,0.08925318761384335,0.45828000243798384,0.0,0.6251902235793307,0.7603302025793618,0.40868749549029504,0.6561529927839354,0.8200098120257799,0.701004027272103,0.7905015891571989,0.30462090623598037,0.6302777777777779,0.5253976431151834,0.7412807042685743,0.25242108270246977,0.5761894360858781,0.5251969904346547,0.7104391545738316,0.29198151671649963,0.5118533173903538,0.11268855368234298,0.2386650386650473,0.0,0.3768766710084326,0.6230328796242328,1.0000000000000002,0.6236350175828245,,0.41874581597237537,0.5494062907095421,0.5172413793103449,0.4047619047619051,0.0,0.590909090909091,0.41666666666666663,0.2857142857142857,0.5869565217391304,0.5871886120996441,0.485981308411215,0.5772357723577237,0.2727272727272727,0.2,0.37142857142857144,0.2666666666666667,0.48854961832061083,0.5799999999999998,0.24242424242424243,0.19642857142857162,0.3972772277227723,0.5945945945945945,0.43617021276595747,0.38176197836166903,0.07692307692307693,0.7499999999999999,0.1298701298701299,0.0,0.20000000000000018,0.6896551724137931,0.615550755939525,0.5,0.5333333333333333,0.16709252981042,0.6971736204576047,0.8212499999999998,0.7058409570724843,0.6773619453428478,0.723105155638655,0.4407766990291262,0.2809163581737216,0.6098197343453511,0.7161290322580646,0.33770180436847097,0.14345180915786102,0.7149321266968326,0.7529940119760481,0.25079684616675046,0.15725561627200974,0.49314317059791546,0.418006059064314,0.7567234760953105,0.7654248470716672,0.6690237390865141,0.7540024223178936,0.841109027735774,0.4997767397128534,0.09881269864464981,0.6971736204576047,0.8212499999999998,0.6086272686286578,0.7980198115499406,0.4164547921725452,0.6740630340095847,0.5886703972629692,0.8103324569833967,0.4543354172329437,0.7219335631209731,0.5308340727595384,0.63752543752544,0.6455160744500823,0.13957633509289114,0.8603901669695206,0.5191122071516647,0.7179961749645261,,0.5244298205634115,0.4024077132849486
680,Phoenix Coyotes,2,Anaheim Ducks,6,8,0.3448275862068965,0.7142857142857135,0.0,0.590909090909091,0.20833333333333337,0.6428571428571428,0.6956521739130435,0.6939501779359429,0.41121495327102786,0.3170731707317074,0.4545454545454545,0.8,0.5785714285714286,0.5333333333333333,0.4122137404580153,0.32000000000000006,0.030303030303030276,0.25,0.003712871287128827,0.2432432432432432,0.2553191489361706,0.6877897990726431,0.3076923076923077,0.4166666666666667,0.10389610389610371,0.16049382716049387,0.4198347107438014,0.3793103448275863,0.8682505399568035,0.9000000000000021,0.5333333333333333,0.5725534120721785,0.8205473306415438,0.7280555555555555,0.6052076002814918,0.6470558036860209,0.6647045924079267,0.6504854368932038,0.21181393851601482,0.6446869070208732,0.6629032258064517,0.04520417853751191,0.3675952609670189,0.6199095022624433,0.7859281437125749,0.06687915897780017,0.15725561627200974,0.5313585664655329,0.21738627691311474,0.6899712464465335,0.43045197170257243,0.6952161050580847,0.5826488758612969,0.6474290476286484,0.5447894483753526,0.6869835239104227,0.8205473306415438,0.7280555555555555,0.6510963444038618,0.7227267767820513,0.45133552349664185,0.6127015941948294,0.6612735406898766,0.8996619036650491,0.3544713237292756,0.5219793287093892,0.34671694764862515,0.5764753764753792,0.46023688663282414,0.5568314252416537,0.44303493674357997,0.18372379778051795,0.3173751208176527,,0.5561710915668625,0.3606545962230365,0.8620689655172414,0.6190476190476186,0.0,0.2272727272727273,0.5833333333333334,0.5714285714285714,0.326086956521739,0.32740213523131656,0.3271028037383177,0.5609756097560976,0.1818181818181818,0.5,0.2571428571428572,0.7333333333333334,0.3282442748091603,0.56,0.36363636363636376,0.4285714285714288,0.38242574257425743,0.6486486486486487,0.6170212765957448,0.41267387944358536,0.15384615384615385,0.3333333333333333,0.46753246753246747,0.3580246913580247,0.19338842975206605,0.44827586206896575,0.3822894168466524,0.40000000000000213,0.26666666666666666,0.6244220428763347,0.6074472857783757,0.6302777777777779,0.4890921885995777,0.5344901346749492,0.5449834377849336,0.3398058252427184,0.5603304898331455,0.48695445920303637,0.432258064516129,0.42545109211775856,0.21816629309424693,0.46153846153846156,0.505988023952096,0.40641950455740083,0.2252580449301761,0.3711220820381542,0.9423926366180244,0.6239358192637832,0.5145136058256151,0.43964210982033336,0.564389891402807,0.7448100432132367,0.809009411279797,0.17491688890512558,0.6074472857783757,0.6302777777777779,0.45282596573686584,0.5279703895525514,0.26341951149835774,0.23221338541198233,0.45954983679715156,0.5801516005962357,0.22022288665398193,0.20641749912952412,0.70829636202307,0.5663003663003643,0.7225042301184352,0.5275587852197168,0.47231460211883247,0.05055487053020968,0.5690048738355236,,0.4079249281302897,0.07923321951554829
681,Buffalo Sabres,2,Chicago Blackhawks,6,8,0.6206896551724138,0.26190476190476186,0.0,0.4545454545454546,0.41666666666666663,0.5,0.5217391304347825,0.5231316725978647,0.42056074766355134,0.5528455284552847,0.5454545454545454,0.5,0.35714285714285715,0.4666666666666667,0.41984732824427473,0.5533333333333335,0.3333333333333335,0.3125,0.43688118811881194,0.5405405405405406,0.34042553191489366,0.3918083462132911,0.23076923076923078,0.49999999999999994,0.33766233766233755,0.45679012345679015,0.368595041322314,0.44827586206896575,0.8228941684665232,0.6000000000000014,0.4666666666666667,0.658413767535156,0.33786771774658675,0.5020535714285714,0.4664220367950135,0.48377373435127924,0.5022258825624359,0.3933425797503467,0.2713664896185418,0.4210744781783682,0.438594470046083,0.2948717948717947,0.27953890489913547,0.36651583710407243,0.5336291702309666,0.18561722625638077,0.14754098360655737,0.3709544706527701,0.5577910881904773,0.4711512936367037,0.30458696000427177,0.12941564532588412,0.4027008989910885,0.5232489566321902,0.33231053406913835,0.820874584444526,0.33786771774658675,0.5020535714285714,0.4091452311905712,0.45813238046964,0.45868651417144424,0.40234953510383586,0.40432114108083206,0.5554364143255413,0.35812332543781444,0.24794242293101898,0.6043541640258594,0.33245682888540884,0.45295503988396746,0.576343662164942,0.42351801693694924,0.15219305971463792,0.4932676290949472,,0.36372675409910427,0.3354263583656074,0.3103448275862069,0.26190476190476186,0.0,0.7272727272727273,0.16666666666666663,0.5,0.7826086956521738,0.7829181494661919,0.7009345794392523,0.6178861788617886,0.5454545454545454,0.5,0.5642857142857143,0.6,0.7022900763358779,0.6199999999999999,0.2727272727272727,0.4821428571428572,0.20297029702970315,0.6486486486486487,0.08510638297872353,0.11360123647604237,0.3846153846153847,0.16666666666666669,0.24675324675324672,0.37037037037037046,0.6760330578512397,0.6206896551724141,0.33045356371490264,0.3000000000000007,0.0,0.7049735445766918,0.28379157854258796,0.6552678571428572,0.8097918970543881,0.8428087390816484,0.8739037528380003,0.634882108183079,0.28005794302269427,0.6804435483870968,0.8064228110599078,0.32307692307692304,0.42363112391930835,0.6719457013574662,0.9200171086398632,0.30839744050614715,0.4098360655737705,0.593350834574093,0.2903163994489355,0.6295230384855837,0.2996742671009772,0.21896292249492322,0.6984061555372356,0.7444429323171837,0.4788933159304807,0.6139334380594015,0.28379157854258796,0.6552678571428572,0.6099057574998328,0.42615891879413237,0.669586997775828,0.17309408480278654,0.6259850902571342,0.4848452355422119,0.6196258688308163,0.06583188382549765,0.49526239067055444,0.32951334379905717,0.36403190717910405,0.8634743264550626,0.1363184420749466,0.8323057953144268,0.4134508606329817,,0.5397207656450254,0.6708699039805666
682,Florida Panthers,3,Colorado Avalanche,4,7,0.44827586206896547,0.7380952380952381,0.0,0.40909090909090917,0.16666666666666663,0.9999999999999999,0.6304347826086953,0.6298932384341636,0.2897196261682242,0.49593495934959364,0.4545454545454545,0.9000000000000001,0.22857142857142856,0.2666666666666667,0.2900763358778624,0.4933333333333334,0.6060606060606062,0.5625,0.6200495049504953,0.5945945945945945,0.14893617021276606,0.2210200927357029,0.15384615384615385,0.4166666666666667,0.16883116883116878,0.32098765432098775,0.4280991735537194,0.2068965517241379,0.680345572354212,0.625,0.26666666666666666,0.9032897302811198,0.7409152086137283,0.3454999999999999,0.2375087966220969,0.3262436470044664,0.309629167965098,0.31145631067961166,0.0,0.3039848197343453,0.16258064516129045,0.37572649572649564,0.18828049951969258,0.36651583710407243,0.2672155688622755,0.3866129843985908,0.007650273224043713,0.25540318156884245,0.17864989246317142,0.37620888700480326,0.25455937060572087,0.2524857493325636,0.5658880644865806,0.6001451642170204,0.7163280552311608,0.7599167062433789,0.7409152086137283,0.3454999999999999,0.32151353604112054,0.30064288187735566,0.6384973575203539,0.8895740771671955,0.3429609266863076,0.3441513570186099,0.6284098939929335,0.7374785080178252,0.0,0.8505102040816332,0.5190355329949199,0.6353909834689846,0.3644565244377498,0.26189889025893964,0.20645937442161771,,0.24034544508252398,0.20882507963425478,0.6551724137931035,0.0,0.0,0.5454545454545456,0.5416666666666666,0.14285714285714285,0.5,0.501779359430605,0.30841121495327095,0.5121951219512195,0.7272727272727273,0.0,0.37142857142857144,0.5333333333333333,0.3129770992366412,0.5133333333333334,0.24242424242424243,0.0,0.6027227722772277,0.5405405405405406,0.5531914893617023,0.4938176197836164,0.23076923076923078,0.25,0.33766233766233755,0.14814814814814814,0.6760330578512397,0.06896551724137945,0.5097192224622029,0.5250000000000021,0.4,0.4692631484203893,0.09690444145356558,0.6403000000000001,0.4479099225897255,0.46106268288926533,0.4799252103459022,0.3352233009708737,0.30068565910188305,0.46596774193548396,0.4468064516129032,0.24410256410256403,0.16138328530259363,0.40072398190045255,0.49742514970059903,0.21344740815299446,0.10557377049180328,0.466352166758091,0.3101801530954418,0.570874516716124,0.45516099749025496,0.4770733819178872,0.8052212146194009,0.7988023952095809,0.425963454008381,0.5560924999086696,0.09690444145356558,0.6403000000000001,0.5985583551843299,0.5428470483140031,0.6788835880588486,0.45792550526139947,0.583027350546315,0.6323111015798126,0.5878303886925789,0.44064704024702617,0.7626441881100274,0.50109890109891,0.7131979695431454,0.7085116884897524,0.29157746768608295,0.5606411837237979,0.3095613548028873,,0.4301871013840739,0.5688163141370852
683,Washington Capitals,3,Montreal Canadiens,0,3,0.5172413793103449,0.4047619047619051,0.0,0.590909090909091,0.41666666666666663,0.2857142857142857,0.5869565217391304,0.5871886120996441,0.485981308411215,0.5772357723577237,0.2727272727272727,0.2,0.37142857142857144,0.2666666666666667,0.48854961832061083,0.5799999999999998,0.24242424242424243,0.19642857142857162,0.3972772277227723,0.5945945945945945,0.43617021276595747,0.38176197836166903,0.07692307692307693,0.7499999999999999,0.1298701298701299,0.0,0.20000000000000018,0.6896551724137931,0.615550755939525,0.5,0.5333333333333333,0.16709252981042,0.6971736204576047,0.8212499999999998,0.7058409570724843,0.6773619453428478,0.723105155638655,0.4407766990291262,0.2809163581737216,0.6098197343453511,0.7161290322580646,0.33770180436847097,0.14345180915786102,0.7149321266968326,0.7529940119760481,0.25079684616675046,0.15725561627200974,0.49314317059791546,0.418006059064314,0.7567234760953105,0.7654248470716672,0.6690237390865141,0.7540024223178936,0.841109027735774,0.4997767397128534,0.09881269864464981,0.6971736204576047,0.8212499999999998,0.6086272686286578,0.7980198115499406,0.4164547921725452,0.6740630340095847,0.5886703972629692,0.8103324569833967,0.4543354172329437,0.7219335631209731,0.5308340727595384,0.63752543752544,0.6455160744500823,0.13957633509289114,0.8603901669695206,0.5191122071516647,0.7179961749645261,,0.5244298205634115,0.4024077132849486,0.9310344827586207,0.2142857142857144,0.0,0.09090909090909105,0.5416666666666666,0.8571428571428571,0.28260869565217384,0.2846975088967969,0.3831775700934579,0.47967479674796754,0.36363636363636365,1.0000000000000002,0.34285714285714286,0.4666666666666667,0.38167938931297707,0.48,0.303030303030303,0.6964285714285716,0.09529702970297027,0.2432432432432432,0.9574468085106385,0.9219474497681599,0.6153846153846154,0.5833333333333333,0.4155844155844155,0.44444444444444464,0.27438016528925635,0.44827586206896575,0.522678185745141,0.5750000000000028,0.26666666666666666,0.20271669016831173,0.4323834045292294,0.6395108695652174,0.5722240920356149,0.542584321577083,0.581801184169523,0.38682988602785984,0.46144479667457416,0.571920633611088,0.4638849929873773,0.4432552954292084,0.7086831224157374,0.2549675388550069,0.5131476178078624,0.3024660291897332,0.7633642195295796,0.46638364854873715,0.24466011022147827,0.6458489381301018,0.7428312062797032,0.5545572332529167,0.8065402583127232,0.9999999999999998,0.29848827024799096,0.2544989588280422,0.4323834045292294,0.6395108695652174,0.5070849323632072,0.6391430249072814,0.5125578333529992,1.0,0.4544273551859326,0.6187004074630065,0.4763829963246162,0.9999999999999999,0.41500135025654883,0.24419493549929072,0.23151622158463425,0.48970047779291326,0.51018199543558,0.18672599581836713,0.624930594114381,,0.4885013364384576,0.27162728876870457
684,Nashville Predators,3,Columbus Blue Jackets,0,3,0.13793103448275862,0.2142857142857144,0.0,0.8636363636363635,0.16666666666666663,0.2857142857142857,0.8478260869565215,0.8469750889679712,0.6168224299065419,0.4065040650406504,0.36363636363636365,0.3,0.7071428571428572,0.5333333333333333,0.6183206106870227,0.40666666666666673,0.6363636363636365,0.24107142857142883,1.0000000000000002,0.3513513513513513,0.20212765957446832,0.538639876352395,0.23076923076923078,0.25,0.0,0.0,0.14380165289256208,0.9655172413793105,0.7170626349892011,0.75,0.3333333333333333,0.570783794151305,0.16482407229378992,0.5035267857142858,0.6903589021815623,0.6674660623528635,0.7105907492320704,0.5730929264909846,0.007725736359246671,0.7124644212523725,0.601123271889401,0.6051282051282052,0.27953890489913547,0.763574660633484,0.6077309666381523,0.5812423610611834,0.21311475409836067,0.335396912467675,0.47149610237882933,0.5014777979694678,0.4716185187162921,0.07966715800975122,0.477642994543242,0.6192387951369986,0.0715500152111408,0.6705512731523764,0.16482407229378992,0.5035267857142858,0.3629365754671814,0.5483968101817234,0.27596669863488854,0.7322198095874394,0.3876570427739612,0.5963614268353705,0.22953442317399997,0.6623363302895917,0.5658511851945742,0.6238618524332864,0.6634336475706988,0.5386302872420656,0.4612404429663659,0.42090893077329583,0.45655191560244307,,0.26007810698312706,0.5846414739785057,1.0,0.1904761904761907,0.0,0.0,0.9999999999999999,0.2142857142857143,0.0,0.0,0.2990654205607475,0.8292682926829271,0.2727272727272727,0.3,0.0,1.0,0.2977099236641223,0.8266666666666664,0.48484848484848486,0.8392857142857144,0.2400990099009903,1.0,0.521276595744681,0.0,0.3846153846153847,0.5833333333333333,0.5454545454545454,0.7160493827160495,0.46280991735537214,0.2068965517241379,0.7494600431965441,0.25,0.13333333333333333,0.9729464098201166,0.29460680638338754,0.14111607142857152,0.0857293656378807,0.0871652988933137,0.09112763210613006,0.13869625520110956,0.4002897151134718,0.0,0.08787442396313361,0.012820512820512886,0.27953890489913547,0.0,0.057260479041916224,0.11740599611762159,0.14754098360655737,0.09877752527231398,0.12130548253672135,0.06221868677922915,0.0,0.28248791399090845,0.0,0.0,0.7039261916211159,0.40166587513243,0.29460680638338754,0.14111607142857152,0.05336211793832446,0.0,0.30081416940437,0.3206400534491395,0.07575542918120692,0.0,0.3281384693045486,0.26538896101617593,0.4685242109266068,0.23532182103611632,0.26939811457577534,0.0,1.0,0.0023780165580413737,0.0,,0.01347780226759765,1.0
