,Visitor,G,Home,G.1,Total_goal,Rk,AvAge,GP,W,L,OL,PTS,PTS%,GF,GA,SOW,SOL,SRS,SOS,GF/G,GF/G,PP,PPO,PP%,PPA,PPOA,PK%,SH,SHA,PIM/G,oPIM/G,S,S%,SA,SV%,SO,Rk,Age,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,Assist-EV,PP,Assist-SH,S,S%,TOI,BLK,HIT,FOW,FOL,FO%,Rk,Age,GP,CF,CA,CF%,CF% rel,FF,FA,FF%,FF rel,oiSH%,oiSV%,PDO,oZS%,dZS%,TK,GV,SAtt,Thru%,Rk,Age,GP,GS,W,L,T/O,GA,SA,SV,SV%,GAA,SO,GPS,MIN,QS,QS%,RBS,GA%,GSAA,G,A,PTS,PIM,Rk.1,AvAge.1,GP.1,W.1,L.1,OL.1,PTS.1,PTS%.1,GF.1,GA.1,SOW.1,SOL.1,SRS.1,SOS.1,GF/G.1,GF/G.1,PP.1,PPO.1,PP%.1,PPA.1,PPOA.1,PK%.1,SH.1,SHA.1,PIM/G.1,oPIM/G.1,S.1,S%.1,SA.1,SV%.1,SO.1,Rk.1,Age.1,GP.1,G.1,A.1,PTS.1,+/-.1,PIM.1,PS.1,EV.1,PP.1,SH.1,GW.1,Assist-EV.1,PP.1,Assist-SH.1,S.1,S%.1,TOI.1,BLK.1,HIT.1,FOW.1,FOL.1,FO%.1,Rk.1,Age.1,GP.1,CF.1,CA.1,CF%.1,CF% rel.1,FF.1,FA.1,FF%.1,FF rel.1,oiSH%.1,oiSV%.1,PDO.1,oZS%.1,dZS%.1,TK.1,GV.1,SAtt.1,Thru%.1,Rk.1,Age.1,GP.1,GS.1,W.1,L.1,T/O.1,GA.1,SA.1,SV.1,SV%.1,GAA.1,SO.1,GPS.1,MIN.1,QS.1,QS%.1,RBS.1,GA%.1,GSAA.1,G.1,A.1,PTS.1,PIM.1
0,St. Louis Blues,4,Colorado Avalanche,1,5,0.43333333333333335,0.583333333333333,0.0,0.4800000000000001,0.36363636363636376,0.5833333333333334,0.5777777777777778,0.5796019900497511,0.5890410958904109,0.6000000000000003,0.4,0.5,0.46499999999999997,0.5172413793103448,0.5877862595419849,0.597014925373134,0.6756756756756757,0.4222222222222223,0.7662198391420911,0.7307692307692308,0.7450980392156863,0.4306431273644389,0.6666666666666666,0.125,0.4347826086956521,0.2999999999999998,0.2687224669603525,0.6363636363636367,0.5300429184549356,0.4878048780487809,0.1,0.7877264006102531,0.5609843839424409,0.5515151515151522,0.509586342744583,0.5723653395784541,0.5501221356287077,0.48901706606410184,0.4189218921892188,0.4098823529411762,0.39393939393939403,0.6275862068965516,0.6444444444444445,0.4285714285714286,0.44975760246804775,0.6767772511848342,0.6666666666666667,0.35908055385035165,0.6799605790705816,0.5485988181175174,0.49879154078549837,0.5476573145592398,0.6184498581063651,0.4579454582735287,0.9010085270311214,0.753257328990228,0.5981430912069907,0.38914363613830716,0.19398812481492067,0.5252414756196904,0.3134360772831819,0.5162324090845757,0.1405558127663622,0.5164533043601496,0.26437385140456904,0.5730706075533661,0.8157433473203373,0.4813922356091016,0.541298581690917,0.47312579887446704,0.526874201125533,0.5204076484536602,0.23118447817242993,0.23261134838316044,0.4027743168037201,0.01459854014598544,0.1807228915662651,0.9508196721311474,0.9999999999999999,0.7333333333333334,0.6000000000000001,0.6153846153846154,0.8369098712446351,0.8386922453390975,0.8390941597139453,0.4564533053515216,0.5914585012087027,0.1,0.6593406593406594,0.9850789935634872,0.59375,0.3957016434892543,0.53125,0.5393258426966294,0.4961855355508087,0.0,0.3,0.3,1.0,0.03333333333333333,0.27083333333333304,0.0,0.9600000000000001,0.045454545454545525,0.16666666666666666,0.9999999999999999,1.0,0.9999999999999998,0.1333333333333333,0.0,0.16666666666666666,0.975,0.03448275862068956,0.9999999999999998,0.13432835820895495,0.972972972972973,1.0000000000000002,0.7383378016085791,0.42307692307692313,0.8627450980392157,0.7629255989911732,0.1111111111111111,0.375,0.6086956521739133,0.8799999999999999,0.962555066079295,0.606060606060606,0.0,0.6585365853658551,0.8,0.5357085189552122,0.37455411892497903,0.13010719439290908,0.5270237313572839,0.6224155235864838,0.5886172917462903,0.8235611923308898,0.3564356435643563,0.6354285714285717,0.42448979591836733,0.7310344827586206,0.09206349206349207,0.6693877551020408,0.5046779575646919,0.7696682464454977,0.0,0.40932386214154204,0.0,0.12068499940953492,0.07529564091497609,0.0,0.30590056388899134,0.2555142212718595,0.5595617692747936,0.43965946521327925,0.35115660400627213,0.17350353203618774,0.5241759410686695,0.0,1.0,0.36660568932117366,0.4688480695977977,0.0,0.9999999999999996,0.5348094002154069,0.6253064833106874,0.9308632378978317,0.8149400768869679,0.7411947910554657,0.2588052089445343,0.5230278736628307,0.0,0.5736948894165135,0.12027844987661052,0.25912408759124084,0.5060240963855422,0.21311475409836067,0.2499999999999999,0.4833333333333334,0.0,0.07692307692307693,0.030042918454935674,0.06741421237503376,0.07255661501787847,0.30849947534102995,0.5564061240934731,0.4,0.12087912087912095,0.24539204212990057,0.25,0.41024020227560054,0.296875,0.022471910112359605,1.0,0.0,0.3,0.3,0.0
1,Vancouver Canucks,5,Edmonton Oilers,3,8,0.7666666666666667,0.39583333333333304,0.0,0.32000000000000006,0.7727272727272727,0.16666666666666666,0.28888888888888886,0.2885572139303483,0.32876712328767144,0.8666666666666669,0.6000000000000001,0.16666666666666666,0.19499999999999995,0.8620689655172413,0.3282442748091603,0.8656716417910444,0.4324324324324325,0.4222222222222223,0.454691689008043,0.6923076923076923,0.9803921568627452,0.5567465321563683,0.6666666666666666,0.5,0.804347826086957,0.4399999999999997,0.28414096916299547,0.2727272727272725,0.959227467811159,0.4878048780487809,0.1,0.3860359795981192,0.36154735624934276,0.13506493506493555,0.13267048119313385,0.07480762796922036,0.09530899483208433,0.24922399952429092,0.4778877887788777,0.10151260504201692,0.09647495361781067,0.31724137931034485,0.5523809523809524,0.20408163265306117,0.01309576276522062,0.3260663507109005,0.5714285714285715,0.06287000496945283,0.2942259285261737,0.12849989582244215,0.33383685800604224,0.1388141574368471,0.2895367264954114,0.17600398371364157,0.9183222958057393,0.4308879762073361,0.4220644456581102,0.0017556905027471537,0.05093129357204185,0.5028744326777608,0.0,0.12958060470948862,0.0026908207398972372,0.5033322310926358,0.0,0.30377668308702793,0.44544976675097914,0.35073627844712085,0.302778818732099,0.4001480559333799,0.5998519440666197,0.569850158922355,0.32617482918687746,0.12091630151422694,0.6285732085009421,0.07299270072992703,0.4698795180722888,0.8770491803278687,0.9999999999999999,0.6,1.0,0.23076923076923078,0.9999999999999999,1.0,1.0,0.46274921301154315,0.7510072522159549,0.1,0.7912087912087913,0.9771796372147452,0.53125,0.2654867256637169,0.625,0.5168539325842698,0.48596277082697587,0.0,0.3,0.3,0.0,0.3333333333333333,0.6041666666666661,0.0,0.8000000000000002,0.31818181818181823,0.0,0.7777777777777778,0.7786069651741294,0.8082191780821917,0.42666666666666697,0.0,0.0,0.695,0.2413793103448275,0.8091603053435115,0.425373134328358,1.0,0.6333333333333333,1.0,0.3076923076923077,0.4117647058823528,0.7263556116015133,0.2222222222222222,0.5,0.36956521739130443,0.45999999999999996,0.3832599118942732,0.8181818181818183,0.6309012875536482,0.7317073170731732,0.30000000000000004,0.5428644446528037,0.5111251270191666,0.7597402597402603,0.7825485414126256,0.7847106055536971,0.7839445653799498,0.5495119734282486,0.4488448844884487,0.6616806722689077,0.5909090909090908,1.0,0.23015873015873015,0.7857142857142857,0.5870584902096582,0.9999999999999999,0.11904761904761904,0.5828320032739926,0.40206320802949236,0.7247113679904866,0.7302330599913682,0.8602424792984174,0.5309033280507132,0.6393567474149802,0.6679834243445257,0.5070890179231773,0.5400813156138113,0.7121447882384797,0.4950363912464708,0.8134075539521832,0.30747932340570605,0.3775176876751349,0.5227424915329282,0.7877262873908915,0.32411539920072263,0.5254515599343185,0.6371936285358495,0.7264614011601971,0.643666728065325,0.5626595080683656,0.43734049193163393,0.7625189893995707,0.7108520662737531,0.5102889788673801,0.4267704035957207,0.759124087591241,0.8554216867469879,0.4672131147540983,0.5000000000000001,0.611111111111111,0.2740740740740741,0.025641025641025633,0.3590844062947067,0.4198865171575249,0.42699642431466045,0.39559286463798493,0.8686543110394845,0.2,0.42857142857142855,0.4869806904622586,0.36458333333333337,0.09608091024020216,0.3125,0.3033707865168538,0.672566371681416,0.0,0.7999999999999999,0.7999999999999999,0.6666666666666666
2,Pittsburgh Penguins,3,Philadelphia Flyers,6,9,0.2,0.5416666666666661,0.0,0.88,0.18181818181818188,0.08333333333333334,0.888888888888889,0.8905472636815919,0.9452054794520548,0.44000000000000017,0.6000000000000001,0.16666666666666666,0.7849999999999999,0.2068965517241379,0.9465648854961832,0.4402985074626866,0.6756756756756757,0.38888888888888884,0.7903485254691689,0.6153846153846154,0.43137254901960764,0.4079445145018923,0.6666666666666666,0.5,0.21739130434782594,0.21999999999999975,0.40528634361233484,1.0,0.5493562231759657,0.6829268292682933,0.5,0.555780221758853,0.6615158204562173,0.3693181818181821,0.6404505909389364,0.632903981264637,0.6355778178434338,0.7613352559909616,0.16460396039603942,0.5761764705882353,0.5803571428571428,0.5732758620689655,0.6041666666666667,0.625,0.5777737990304098,0.5681279620853081,0.625,0.30232248823409047,0.9884310878058571,0.36474222448044724,0.17477341389728096,0.5390130935327209,0.3609580584528065,0.5361133893787164,0.325239146431199,0.6079167256762497,0.63790278536319,0.32831412401371507,0.20638529605147604,0.3537006866053767,0.3585688775920577,0.07245367145046677,0.22800748681299998,0.3971921205536397,0.305854555001313,0.13026819923371624,0.9139258914654844,0.6816599732262425,0.7347272946691135,0.5667237885925207,0.43327621140747885,0.809999495484587,0.22107912168153132,0.20889955072383382,0.37415898330426245,0.23844282238442827,0.3734939759036142,0.48360655737704916,0.5000000000000001,0.6555555555555557,0.18518518518518517,0.07692307692307693,0.3361945636623749,0.3966495541745474,0.4037544696066747,0.9454354669464848,0.027397260273972823,0.33333333333333337,0.40659340659340665,0.4963428905792862,0.42708333333333337,0.9793510324483777,0.4375,0.3258426966292134,0.6095514189807751,0.0,1.0,1.0,0.8888888888888888,0.6,0.4166666666666661,0.0,0.4,0.5,0.5,0.4666666666666667,0.46766169154228865,0.4931506849315068,1.0000000000000002,0.6000000000000001,0.6666666666666666,0.18,0.793103448275862,0.4961832061068703,0.9999999999999998,0.5675675675675675,0.5555555555555556,0.5479892761394103,1.0,0.6666666666666665,0.13240857503152625,0.1111111111111111,0.75,0.4130434782608696,0.31999999999999984,0.4229074889867843,0.39393939393939403,0.4570815450643777,0.0,0.30000000000000004,0.5314242858980878,0.2243851316698997,0.28650137741046855,0.30728824688115575,0.3840749414519907,0.3568686751192277,0.28756615329725876,0.30523052305230514,0.1631372549019608,0.2865013774104683,0.4608150470219436,0.09764309764309764,0.2857142857142857,0.34376377258704294,0.4946143903489876,0.0,0.24908384024406138,0.2178847240534938,0.2942178002281306,0.14103268332875585,0.37173700599157433,0.49499379599257987,0.2604991891438482,0.6201618837380427,0.5103738847188781,0.297105406881486,0.1906473334159542,0.2559739809976962,0.25178633771674597,0.4740190794871366,0.0,0.22800748681299998,0.29948698568661736,0.3069046993961666,0.0,0.26695702979763114,0.3716198125836687,0.10324369128752942,0.6393429185461832,0.3606570814538168,0.3261692144695021,0.18267876701611652,0.303122746685895,0.0,0.23357664233576647,0.5180722891566258,0.5327868852459016,0.5000000000000001,0.38888888888888895,0.39259259259259266,0.3333333333333333,0.5708154506437769,0.3728721967035935,0.3530989272943982,0.26547743966421855,0.7961321514907335,0.2,0.025641025641025716,0.4995611468695142,0.19791666666666669,0.18794774546986937,1.0,1.0000000000000002,0.0,0.0,0.19999999999999998,0.19999999999999998,0.2222222222222222
3,Chicago Blackhawks,1,Tampa Bay Lightning,5,6,0.6333333333333333,0.2499999999999991,0.0,0.36,0.590909090909091,0.41666666666666663,0.4,0.40049751243781095,0.47945205479452047,0.8266666666666669,0.4,0.3333333333333333,0.27999999999999997,0.7241379310344827,0.48091603053435095,0.8283582089552237,0.7297297297297298,0.6444444444444444,0.6847184986595174,0.6153846153846154,0.3529411764705883,0.37011349306431285,0.3333333333333333,0.875,0.10869565217391308,0.33999999999999986,0.29735682819383236,0.45454545454545414,0.9978540772532192,0.560975609756099,0.4,0.41597363466060866,0.13431156126909904,0.2085561497326207,0.2588351164497318,0.28171924507507906,0.27361117763378473,0.2693318036020973,0.032615026208503206,0.18089965397923885,0.15889992360580596,0.567951318458418,0.2843137254901961,0.26890756302521013,0.15132346459959034,0.5893504321159744,0.39215686274509803,0.12371116648009739,0.686484357608864,0.21756247346060675,0.3213612937622179,0.3279924037676982,0.10006915824229656,0.4611441459913881,0.05466204141700892,0.26424945257263577,0.20316766794101593,0.28718647816429455,0.15678406336108908,0.6671306698654538,0.13773847812071205,0.6711610808029924,0.06291772024169928,0.6683008899079568,0.03154472201466163,0.7170224411603722,0.5442102381604161,0.6621357223766893,0.5294331014353144,0.5100629365792941,0.48993706342070587,0.6220092908453738,0.4172785046279023,0.2316513565750904,0.4751432843259398,0.45255474452554745,0.1807228915662651,0.4672131147540983,0.5000000000000001,0.3666666666666667,0.4518518518518519,0.2820512820512821,0.49642346208869814,0.5090516076736016,0.5110250297973778,0.4837355718782792,0.7542304593070107,0.26666666666666666,0.42857142857142855,0.5001462843768285,0.26041666666666663,0.12136536030341338,0.5,0.449438202247191,0.5323466585291425,0.0,0.39999999999999997,0.39999999999999997,0.2222222222222222,0.23333333333333334,0.5416666666666661,0.0,0.84,0.2272727272727273,0.08333333333333334,0.8444444444444444,0.8457711442786071,0.7671232876712331,0.30666666666666664,0.2,0.3333333333333333,0.74,0.2413793103448275,0.7633587786259544,0.305970149253731,0.7837837837837838,0.7,0.7120643431635387,0.3846153846153846,0.9803921568627452,0.8322824716267343,0.3333333333333333,0.375,1.0,0.98,0.4229074889867843,0.7272727272727271,0.3433476394849788,0.6829268292682933,0.6000000000000001,0.6868189312328501,0.5111251270191666,0.7535430839002273,0.7523684457367978,0.6963867514218803,0.7162216055434621,0.6606622550310486,0.9999999999999998,0.687563025210084,0.6391465677179964,0.7931034482758621,0.34523809523809523,0.7857142857142857,0.5600484795063906,0.7867298578199052,0.47619047619047616,0.6095471951825548,0.5177267114543438,0.7218169619116317,0.3363616745791973,0.7677841445092763,0.6209044337154022,0.7832976947186501,0.07964333636324294,0.5900014162299954,0.5549754232659749,0.8924278101375638,0.549003960068059,0.5444338414988945,0.5223435916410595,0.306116761878222,0.6373327635124708,0.609331758703765,0.5028616434759776,0.38795840175150514,0.9354650236362665,0.5900937081659947,0.7091574875667686,0.8534707333379448,0.14652926666205568,0.33464507340699257,0.025035205758097367,0.6106273226468466,0.5163717916770496,0.5693430656934306,0.80722891566265,0.4180327868852459,0.5000000000000001,0.6333333333333334,0.21481481481481485,0.07692307692307693,0.2618025751072961,0.3431504998649014,0.3525029797377831,0.332633788037775,0.4576954069298954,0.4,0.39926739926739935,0.4901989467524868,0.34375,0.4121365360303414,0.1875,0.5842696629213482,0.7294781812633506,0.0,0.7999999999999999,0.7999999999999999,0.2222222222222222
4,Montreal Canadiens,4,Toronto Maple Leafs,5,9,0.5666666666666667,0.6458333333333321,0.0,0.36,0.40909090909090917,0.75,0.4888888888888888,0.49004975124378114,0.4657534246575341,0.5733333333333335,0.2,0.5,0.40499999999999997,0.5862068965517241,0.46564885496183206,0.574626865671642,0.48648648648648646,0.37777777777777777,0.5506702412868634,0.6923076923076923,0.7647058823529411,0.4754098360655741,1.0,0.25,0.4782608695652175,0.2999999999999998,0.5418502202643172,0.2424242424242422,0.3347639484978542,0.39024390243902474,0.1,0.47846572563725953,0.5918567574196709,0.6520376175548597,0.4762379151855458,0.43769684244528795,0.45135231616482085,0.48567438942121377,0.5066575623079548,0.4047058823529414,0.3842364532019704,0.4827586206896552,1.0,0.3940886699507389,0.37912797677846843,0.46216702075502536,0.8045977011494253,0.5994623314493766,0.09414605925248232,0.6369372560603961,0.37527867486196476,1.0,0.4682223072299032,0.7688799643647524,0.7259013980868283,0.3442147004673557,0.5822392135445114,0.8309579873590285,0.8935148239049584,0.6927056906784592,0.765312655845305,0.5401978542566531,0.8891935847667889,0.6945250129906941,0.6944079810974011,0.6519978106185003,0.3420619323312266,0.5708165997322627,0.3227371523300775,0.9264126149802898,0.07380255281216552,0.5084001816255486,0.835080582068534,0.8090576293748959,0.10074757039621307,0.3990267639902677,0.4698795180722888,0.4508196721311475,0.5000000000000001,0.3666666666666667,0.3333333333333333,0.48717948717948717,0.37625178826895567,0.34098892191299646,0.3382002383790227,0.25708289611752555,0.7026591458501211,0.06666666666666667,0.23076923076923078,0.4983908718548859,0.28125,0.21491782553729444,0.5,0.4719101123595506,0.48153799206591397,0.0,0.0,0.0,0.2222222222222222,0.16666666666666669,0.6666666666666661,0.0,0.8000000000000002,0.09090909090909094,0.41666666666666663,0.888888888888889,0.8905472636815919,0.8493150684931507,0.3466666666666667,0.2,0.0,0.7749999999999999,0.17241379310344818,0.8473282442748091,0.3432835820895521,0.5405405405405406,0.4222222222222223,0.593029490616622,0.46153846153846145,0.2156862745098036,0.4741488020176545,0.3333333333333333,0.875,0.19565217391304346,0.28,0.552863436123348,0.7272727272727271,0.2896995708154506,0.6097560975609788,0.30000000000000004,0.5243311848101326,0.5761589403973506,0.28650137741046855,0.5292186474064349,0.6370023419203749,0.5988135396068396,0.7745733483974551,0.14001400140013986,0.5458823529411767,0.5423061786698151,0.438871473354232,0.29292929292929293,0.5974025974025974,0.6474217717055973,0.4463593278759156,0.5050505050505051,0.3194721927686939,0.5047219750456291,0.2822454841746871,0.22458115902224662,0.13961246933540017,0.24623040935280627,0.22996626092791783,0.63229883564905,0.6210168531369495,0.5822392135445114,0.6119717437104968,0.5934380317106591,0.6836145699988363,0.6949952542591,0.9999999999999999,0.6993720099243799,0.6571299541782796,0.6906274612759247,0.8602079912424739,0.8927881095835994,1.0,1.0,0.6329237460712673,0.36707625392873267,0.872862115937642,1.0,0.6113761162571412,0.4125908977640842,0.17153284671532848,0.6867469879518069,0.21311475409836067,0.2499999999999999,0.41666666666666674,0.0222222222222222,0.19230769230769235,0.10300429184549353,0.12253445014860842,0.12574493444576884,0.509968520461701,0.4137792103142629,0.15000000000000002,0.13736263736263749,0.2427589233469865,0.15625,0.3843236409608092,0.34375,0.3707865168539326,0.5495880378394873,0.0,0.15,0.15,0.0
5,San Jose Sharks,4,Arizona Coyotes,3,7,0.8333333333333334,0.6666666666666661,0.0,0.24,0.7272727272727273,0.41666666666666663,0.2666666666666667,0.26865671641791034,0.3013698630136987,0.9866666666666666,1.0,0.5,0.09999999999999998,0.8965517241379309,0.3053435114503815,0.9850746268656716,0.2972972972972973,0.43333333333333335,0.2766756032171581,0.6538461538461537,1.0,0.5977301387137457,0.5555555555555556,0.5,0.6739130434782608,0.3599999999999999,0.40088105726872225,0.15151515151515138,0.7896995708154506,0.2682926829268304,0.2,0.3623937699177726,0.3608442879966054,0.0,0.05306028286986919,0.04126843471105768,0.04544640022132185,0.22881607896771122,0.2847203639282845,0.02136724960254388,0.07300807300807288,0.18918918918918926,0.43543543543543545,0.08494208494208494,0.04521577549343092,0.19725887024465222,0.3603603603603604,0.020216901984857927,0.07666736240855676,0.0056128009772375975,0.2593206499550911,0.25982811713568843,0.060885268860796815,0.2212425671519378,0.14251965454475046,0.3669323170810208,0.41328633136388415,0.03755487706410987,0.12933302123671497,0.46099362060027693,0.21199495152616876,0.3428249331830215,0.11242630370804463,0.45830309328821284,0.31215542137043917,0.7006020799124246,0.6217955837119797,0.0,0.0,0.4665403603781084,0.5334596396218911,0.6786878930060405,0.05186033389757383,0.13532490583353063,0.7458638213684319,0.3284671532846716,0.3975903614457832,0.28688524590163933,0.2499999999999999,0.18333333333333332,0.3333333333333333,0.19230769230769235,0.28755364806866957,0.2149419075925425,0.20843265792610255,0.3022035676810084,0.9492344883158744,0.1,0.08241758241758246,0.24978057343475718,0.09375,0.0,0.671875,0.6217228464419475,0.37117282066931134,0.0,0.0,0.0,0.16666666666666666,0.7,0.520833333333333,0.0,0.36,0.6363636363636365,0.33333333333333337,0.37777777777777766,0.37810945273631824,0.3561643835616437,0.6933333333333336,0.6000000000000001,0.3333333333333333,0.295,0.689655172413793,0.3587786259541985,0.6940298507462683,0.7027027027027026,0.6777777777777778,0.6353887399463807,0.5,0.6666666666666665,0.6235813366960912,0.2222222222222222,0.5,0.4130434782608696,0.5,0.08370044052863435,0.48484848484848486,0.607296137339056,0.4390243902439046,0.4,0.0,0.3558831208905975,0.4574780058651031,0.30453476796645007,0.33436579285336554,0.3237963730783807,0.2238786788330549,0.34578941765144244,0.2494117647058825,0.19606200251361527,0.6229143492769744,0.2078853046594982,0.2949308755760368,0.2352748830662933,0.5950160525913468,0.0,0.18373697168920855,0.8032768457701178,0.4468425489243262,0.441019393821265,0.7170811867216831,0.3623821961829603,0.560200281770258,0.7558498896247241,0.0,0.4447842708902243,0.302701697855992,0.21568317447889207,0.5115326428488303,0.43212786152088967,0.9272676605824159,0.19997150895687188,0.5192649629174737,0.44447361512207983,0.9999999999999999,0.43575715727412745,0.5451137884872814,0.36001841959845393,0.722361825135184,0.277638174864816,0.4215226275162707,0.07960413080895012,0.22137944422874245,0.3539122850735117,0.551094890510949,0.2530120481927711,0.25,0.2499999999999999,0.23333333333333336,0.2888888888888889,0.15384615384615385,0.1716738197424893,0.17887057552012964,0.1807210965435042,0.27701993704092587,0.7232070910556004,0.2,0.15934065934065939,0.24605032182562908,0.171875,0.1517067003792667,0.25,0.36704119850187245,0.5701352863391314,0.0,0.0,0.0,0.3333333333333333
6,Washington Capitals,6,Buffalo Sabres,4,10,0.13333333333333333,1.0,0.0,0.84,0.13636363636363646,0.24999999999999997,0.888888888888889,0.8905472636815919,0.876712328767123,0.5200000000000002,0.6000000000000001,0.3333333333333333,0.695,0.31034482758620685,0.8778625954198473,0.5223880597014923,0.7297297297297298,0.3999999999999999,0.8525469168900803,0.26923076923076916,0.5686274509803919,0.8196721311475414,0.2222222222222222,1.0,0.7173913043478262,0.6399999999999997,0.32378854625550657,0.9696969696969697,0.4055793991416312,0.4878048780487809,0.4,0.8804244266008876,1.0,0.6400706573120369,0.7676319424004348,0.7361705564079785,0.7473176288440634,0.5947512061891396,0.723341299647206,0.6313995943204871,0.7102552619794,0.7074910820451843,0.22222222222222224,0.6896551724137931,0.6333946292609535,0.7641771531295963,0.22988505747126436,0.4664197060463018,0.5152806554906768,0.6320467078581937,0.3728409209292636,0.6734914922609274,0.5143043780509036,0.7440625596572226,0.6370008907478408,0.6556702308454891,1.0,0.7557214855207168,0.5893518588228208,0.8101507040614451,0.46896969160727764,0.5611676187822209,0.6532412518647788,0.8608814776323872,0.4473615122079271,0.689655172413793,0.8285706697827582,0.6271753681392216,0.6784237428624031,0.8372972876050548,0.16270271239494516,0.8665052217345239,0.27969018932874357,0.5383687392534249,0.6366970389711684,0.5547445255474452,0.6144578313253009,0.48360655737704916,0.5000000000000001,0.6333333333333334,0.15555555555555556,0.17948717948717952,0.3476394849785408,0.35828154552823555,0.3602502979737784,0.5424973767051426,0.38517324738114433,0.26666666666666666,0.3113553113553113,0.4963428905792862,0.26041666666666663,0.32869785082174474,0.4375,0.460674157303371,0.5117485505035093,0.0,0.19999999999999998,0.19999999999999998,0.0,0.9999999999999999,0.22916666666666607,0.0,0.0,1.0,0.41666666666666663,0.0,0.0,0.1369863013698629,0.9866666666666666,0.8,0.5,0.0,1.0,0.13740458015267198,0.9850746268656716,0.5135135135135136,0.288888888888889,0.6455764075067025,0.46153846153846145,0.11764705882352944,0.42559899117276245,0.5555555555555556,0.625,0.0,0.0,0.2026431718061672,0.06060606060606055,1.0,0.39024390243902474,0.0,0.5257498050277234,0.2795653369604798,0.28650137741046855,0.08535784635587662,0.08430913348946134,0.08468070257066429,0.0,0.0,0.0,0.0,0.4169278996865204,0.48821548821548827,0.0,0.0,0.38604049978457566,0.5050505050505051,0.12858852490528383,0.3921995667734042,0.2942178002281306,0.07890689371051907,0.1632547832540847,0.23581705828416455,0.34773612690364764,0.7502248385250598,0.5584273552691621,0.31288306329267535,0.15720888815448264,0.03557982568116147,0.4845158203705855,0.10965968300953177,0.2768875884383755,0.07319516056769304,0.6351677767805126,0.10358507628132196,0.5108556832694764,0.2984366424107219,0.4902573255986944,0.2247702666748541,0.43913725684402927,0.5608627431559707,0.3701181126638975,0.03267036399566525,0.0,1.0,0.5669099756690998,0.4457831325301198,0.0,0.0,0.0,0.21481481481481485,0.10256410256410259,0.012875536480686733,0.0,0.0,0.43336831059811054,0.8485092667203865,0.0,0.0,0.0,0.0,0.3029919932574797,0.09375,0.5168539325842698,0.5179534126741939,0.0,0.09999999999999999,0.09999999999999999,0.0
